word_id,word,part_of_speech,meaning_number,definition_text,synonym
beastly,beastly,adj,1,"SKM:beastly|beastlier|beastliest| -lier , -liest ( informal ) unpleasant; disagreeable",awful
beastly,beastly,adj,1,"SKM:beastly|beastlier|beastliest| -lier , -liest ( informal ) unpleasant; disagreeable",nasty
beastly,beastly,adj,1,"SKM:beastly|beastlier|beastliest| -lier , -liest ( informal ) unpleasant; disagreeable",rotten
beastly,beastly,adj,1,"SKM:beastly|beastlier|beastliest| -lier , -liest ( informal ) unpleasant; disagreeable",horrid
beastly,beastly,adj,1,"SKM:beastly|beastlier|beastliest| -lier , -liest ( informal ) unpleasant; disagreeable",disagreeable
beat,beat,vb,1,to strike with a series of violent blows,batter
beat,beat,vb,1,to strike with a series of violent blows,hit
beat,beat,vb,1,to strike with a series of violent blows,strike
beat,beat,vb,1,to strike with a series of violent blows,knock
beat,beat,vb,1,to strike with a series of violent blows,pound
beat,beat,vb,1,to strike with a series of violent blows,smack
beat,beat,vb,1,to strike with a series of violent blows,thrash
beat,beat,vb,1,to strike with a series of violent blows,thump
beat,beat,vb,2,to move (wings) up and down,flap
beat,beat,vb,2,to move (wings) up and down,thrash
beat,beat,vb,2,to move (wings) up and down,flutter
beat,beat,vb,2,to move (wings) up and down,wag
beat,beat,vb,3,to throb rhythmically,throb
beat,beat,vb,3,to throb rhythmically,thump
beat,beat,vb,3,to throb rhythmically,pound
beat,beat,vb,3,to throb rhythmically,quake
beat,beat,vb,3,to throb rhythmically,vibrate
beat,beat,vb,3,to throb rhythmically,pulsate
beat,beat,vb,3,to throb rhythmically,palpitate
beat,beat,vb,7,to produce (a sound) by striking a drum,hit
beat,beat,vb,7,to produce (a sound) by striking a drum,strike
beat,beat,vb,7,to produce (a sound) by striking a drum,bang
beat,beat,vb,8,to overcome or defeat:,defeat
beat,beat,vb,8,to overcome or defeat:,outdo
beat,beat,vb,8,to overcome or defeat:,trounce
beat,beat,vb,8,to overcome or defeat:,overcome
beat,beat,vb,8,to overcome or defeat:,crush
beat,beat,vb,8,to overcome or defeat:,overwhelm
beat,beat,vb,8,to overcome or defeat:,conquer
beat,beat,vb,8,to overcome or defeat:,surpass
beat,beat,n,16,a regular throb,throb
beat,beat,n,16,a regular throb,pounding
beat,beat,n,16,a regular throb,pulse
beat,beat,n,16,a regular throb,thumping
beat,beat,n,16,a regular throb,vibration
beat,beat,n,16,a regular throb,pulsating
beat,beat,n,16,a regular throb,palpitation
beat,beat,n,16,a regular throb,pulsation
beat,beat,n,17,"an assigned route, as of a police officer",route
beat,beat,n,17,"an assigned route, as of a police officer",way
beat,beat,n,17,"an assigned route, as of a police officer",course
beat,beat,n,17,"an assigned route, as of a police officer",rounds
beat,beat,n,17,"an assigned route, as of a police officer",path
beat,beat,n,17,"an assigned route, as of a police officer",circuit
beat,beat,n,derived,n,beating
beatbox,beatbox,n,derived,n,beatboxing
beatify,beatify,n,derived,n,beatification
beautiful,beautiful,adj,1,very attractive to look at,attractive
beautiful,beautiful,adj,1,very attractive to look at,pretty
beautiful,beautiful,adj,1,very attractive to look at,lovely
beautiful,beautiful,adj,1,very attractive to look at,charming
beautiful,beautiful,adj,1,very attractive to look at,tempting
beautiful,beautiful,adj,1,very attractive to look at,pleasant
beautiful,beautiful,adj,1,very attractive to look at,handsome
beautiful,beautiful,adj,1,very attractive to look at,fetching
beautiful,beautiful,adj,1,very attractive to look at,hot
beautiful,beautiful,adj,1,very attractive to look at,fit
beautiful,beautiful,adv,derived,adv,beautifully
beautify,beautify,n,derived,n,beautification
beauty,beauty,pl,1,the combination of all the qualities of a person or thing that delight the senses and mind,attractiveness
beauty,beauty,pl,1,the combination of all the qualities of a person or thing that delight the senses and mind,charm
beauty,beauty,pl,1,the combination of all the qualities of a person or thing that delight the senses and mind,grace
beauty,beauty,pl,1,the combination of all the qualities of a person or thing that delight the senses and mind,glamour
beauty,beauty,pl,1,the combination of all the qualities of a person or thing that delight the senses and mind,elegance
beauty,beauty,pl,1,the combination of all the qualities of a person or thing that delight the senses and mind,loveliness
beauty,beauty,pl,1,the combination of all the qualities of a person or thing that delight the senses and mind,handsomeness
beauty,beauty,pl,1,the combination of all the qualities of a person or thing that delight the senses and mind,comeliness
beauty,beauty,pl,2,a very attractive woman,good-looker
beauty,beauty,pl,2,a very attractive woman,lovely
beauty,beauty,pl,2,a very attractive woman,belle
beauty,beauty,pl,2,a very attractive woman,stunner
beauty,beauty,pl,2,a very attractive woman,beaut
because,because,conj,1,on account of the fact that:,since
because,because,conj,1,on account of the fact that:,as
beckon,beckon,vb,1,to summon with a gesture,gesture
beckon,beckon,vb,1,to summon with a gesture,sign
beckon,beckon,vb,1,to summon with a gesture,wave
